34,45,116,49,115,66,33,62,Your Logo
299,105,391,103,392,116,300,118,Your details:
37,105,116,105,116,117,37,117,Client's details:
37,122,74,122,74,133,37,133,from
298,122,320,122,320,133,298,133,to
36,142,116,142,116,157,36,157,XYZ Seller
297,140,380,145,379,161,296,156,XYZ Buyer
37,165,130,165,130,177,37,177,123 Sell Street
300,164,386,166,386,182,299,180,123 Buy Lane
36,178,140,178,140,194,36,194,Orange Country
300,180,385,180,385,194,300,194,Blue Country
37,228,149,228,149,240,37,240,Invoice No 201000
37,247,200,250,199,265,37,262,Invoice Date May 27th 2020
30,300,65,300,65,310,30,310,Item
236,300,293,300,293,310,236,310,HRS/OTY
365,300,398,300,398,310,365,310,Rate
477,300,533,300,533,310,477,310,Subtotal
30,333,119,338,118,354,30,349,Website Design
254,337,274,337,274,348,254,348,40
364,337,398,337,398,348,364,348,80.00
476,337,532,337,532,349,476,349,$3.200 00
30,370,181,370,181,388,30,388,Slicing PSD I Coding HTML
254,373,274,373,274,384,254,384,25
364,373,398,373,398,384,364,384,80.00
476,373,532,373,532,384,476,384,$2. 000 00
373,454,477,457,477,471,372,467,Invoice Summary
322,494,373,494,373,506,322,506,Subtotal
476,494,532,494,532,506,476,506,$5, 200.00
321,530,396,530,396,542,321,542,Tax (16 25%)
484,530,532,530,532,541,484,541,$845. 00
324,568,356,568,356,578,324,578,$6 045 00
474,566,532,566,532,578,474,578,Total
125,630,434,634,434,648,125,645,Note: 2/00 net 30; Please pay within 10 days and save 296
