1354,60,1655,69,1653,120,1352,111,Universions
287,78,652,78,652,178,287,178,Royament
755,78,1199,78,1199,111,755,111,AP
668,78,728,78,728,116,668,116,Academic Press
1435,138,1586,138,1586,178,1435,178,IIFF
834,360,1570,360,1570,392,834,392,STATEMENT FOR PERIOD ENDING 12/31/87
197,365,530,365,530,392,197,392,WILLIAM J DARBY
197,398,606,398,606,422,197,422,DEPT of BIOCHEMISTRY
836,427,1129,427,1129,457,836,457,PAGE NB
1275,425,1448,425,1448,454,1275,454,ACCOUNT a DO14
1519,433,1546,433,1546,454,1519,454,a
197,463,630,463,630,492,197,492,VANDERBILT UNIVERSITY
536,495,693,495,693,525,536,525,TN37232
200,498,392,498,392,528,200,528,NASHVILLE
991,533,1107,533,1107,582,991,582,E a Editor Author
1391,611,1619,611,1619,639,1391,639,BOOK TITLE
406,611,555,611,555,641,406,641,LIST PRICE
771,611,912,611,912,641,771,641,DOM SALES
982,611,1139,611,1139,641,982,641,FOR SALES
1167,611,1315,611,1315,641,1167,641,ROYALTY AMOUNT
48,614,192,614,192,639,48,639,TITLE CODE
815,660,928,660,928,690,815,690,63
1077,657,1131,657,1131,687,1077,687,oping
1248,668,1318,668,1318,739,1248,739,9.58
1575,657,1670,657,1670,687,1575,687,BAUERNFEIND VITAMIN a
213,660,652,660,652,690,213,690,95.00
16,663,173,663,173,693,16,693,0828-52
939,666,966,666,966,687,939,687,I
939,695,972,695,972,725,939,725,U
1535,693,1670,693,1670,720,1535,720,63
1077,693,1131,693,1131,717,1077,717,126104
16,695,173,695,173,725,16,725,6828m52
219,695,652,695,652,725,219,725,BAUERNFEIND VITAMIN I
817,695,928,695,928,720,817,720,95400
1556,725,1670,725,1670,755,1556,755,50
219,725,709,725,709,758,219,758,HA THCOCK NUTRI TOXICO V1
817,725,931,725,931,755,817,755,85.0C
1077,725,1134,725,1134,755,1077,755,all a E
18,728,173,728,173,758,18,758,53.04
934,725,972,725,972,823,934,823,3326-01
1538,758,1670,758,1670,787,1538,787,145
18,760,173,760,173,790,18,790,22:47:71
216,760,714,760,714,790,216,790,3326-02
817,760,931,760,931,790,817,790,HATHCOCK NUTRI TOXICO V2
1058,760,1129,760,1129,785,1058,785,65606
1237,760,1315,760,1315,790,1237,790,222
1278,796,1310,796,1310,820,1278,820,3
1093,790,1134,790,1134,823,1093,823,1
1575,793,1670,793,1670,823,1575,823,3441
219,796,555,796,555,825,219,825,5210-50
817,796,931,796,931,823,817,823,NORMAN VITAMIN I
16,798,173,798,173,828,16,828,91650
760,998,1037,947,1052,1027,775,1078,If 1988
383,1055,607,966,643,1055,419,1145,Reed
481,1112,770,992,801,1067,513,1187,mathy
1535,1226,1670,1226,1670,1253,1535,1253,4455:78
29,1229,330,1229,330,1256,29,1256,TOTAL ROYALTY EARNED
1535,1459,1673,1459,1673,1489,1535,1489,445. 78
35,1462,205,1462,205,1492,35,1492,NET ROYALTY
