43,43,372,43,372,109,43,109,PO Nestle Box: Middle 17327 EASTIFZE Dubai
1986,80,2184,72,2186,126,1988,134,Nestle
47,102,252,102,252,131,47,131,Utd.Arab Emir
51,127,442,127,442,157,51,157,Tel:4 88380001Faxi4 8839000
588,127,723,127,723,157,588,157,INVOICE
862,127,1063,127,1063,157,862,157,4553973018 P
47,153,482,153,482,182,47,182,VAT Number: 400607714100003
277,201,405,201,405,226,277,226,Date
1801,201,1940,201,1940,226,1801,226,15.07.2020
47,201,113,201,113,226,47,226,Ship To:
1012,201,1114,201,1114,226,1012,226,Nestle Saudi Arabia L.L C.
1129,201,1403,201,1403,226,1129,226,Billing No:
1640,197,1761,197,1761,230,1640,230,1175002755
47,230,259,230,259,255,47,255,Customer Indent no
274,230,416,230,416,255,274,255,4553973018
1012,230,1169,230,1169,259,1012,259,South Jeddah
47,259,222,259,222,285,47,285,Payment Termsi
277,259,588,259,588,285,277,285,Due within 30 days ofinv date
1012,266,1436,266,1436,292,1012,292,Jeddah, Al Khumra Wh AreaSaudi Arabia
1640,285,1874,285,1874,310,1640,310,Bank Information
47,285,233,285,233,310,47,310,Account No.: 100201062
277,285,537,285,537,314,277,314,STPO1 4553972922
1107,296,1450,296,1450,325,1107,325,VAT Number: 300320673 00003
277,314,416,314,416,339,277,339,LDP6230724
1640,310,1790,310,1790,339,1640,339,Citibank N.A
274,343,570,343,570,369,274,369,Khalid Bin Al Waleed Street
277,372,508,372,508,398,277,398,Dubar; Utd Arab Emir.
277,398,482,398,482,423,277,423,SWIF CITIAEAD
164,427,274,427,274,453,164,453,HS Code
771,427,858,427,858,456,771,456,Categoryl
990,427,1162,427,1162,456,990,456,Net Kg
1538,427,1600,427,1600,453,1538,453,Gross Kg
1977,427,2189,427,2189,453,1977,453,Measure(c Qty
76,431,138,431,138,453,76,453,UNIT
365,427,482,427,482,456,365,456,Unit
880,427,990,427,990,456,880,456,Excise
1191,427,1257,427,1257,453,1191,453,Disc
1268,427,1326,427,1326,453,1268,453,Net Unit
1418,427,1498,427,1498,453,1418,453,Total
1633,427,1732,427,1732,453,1633,453,VAT to
1776,427,1841,427,1841,453,1776,453,VAT Amount Gross
1874,427,1962,427,1962,453,1874,453,Item
73,456,142,456,142,482,73,482,Country of Origin
168,453,350,453,350,482,168,482,Weight
768,448,864,456,861,489,765,480,Weight
891,453,979,453,979,482,891,482,Price
1268,453,1337,453,1337,478,1268,478,GPR
1432,456,1487,456,1487,478,1432,478,Price
1538,453,1600,453,1600,478,1538,478,USD
1648,453,1717,453,1717,478,1648,478,USD
1776,453,1841,453,1841,478,1776,478,Code
1977,453,2039,453,2039,478,1977,478,Product Description
369,456,577,456,577,482,369,482,Tax
2112,456,2207,456,2207,478,2112,478,Amount
51,508,164,508,164,533,51,533,2278174
164,508,299,508,299,533,164,533,19.04. 10.10
994,508,1103,508,1103,533,994,533,Breakfast Cereals
1673,508,1735,508,1735,533,1673,533,500
369,508,559,508,559,533,369,533,720
814,508,869,508,869,533,814,533,25" 13*10
931,508,986,508,986,533,931,533,279
1136,508,1187,508,1187,533,1136,533,Case
1191,508,1257,508,1257,533,1191,533,4.46
1348,508,1407,508,1407,533,1348,533,4.46
1776,508,1878,508,1878,533,1776,533,1,244.34
1929,508,1977,508,1977,529,1929,529,.00
2170,508,2258,508,2258,533,2170,533,244 34
785,529,869,529,869,559,785,559,167.40
902,533,986,533,986,559,902,559,Poland
1030,533,1103,533,1103,559,1030,559,NESQUIK Cereal Bar Dspl 24x25g
168,533,252,533,252,559,168,559,200.88
365,533,727,533,727,562,365,562,0.945
365,559,460,559,460,584,365,584,N52 SA
51,592,164,592,164,617,51,617,2,945. 88
814,592,866,592,866,617,814,617,2278463
931,592,986,592,986,617,931,617,19.04. 10.91
994,592,1103,592,1103,617,994,617,Breakfast Cereals
1662,592,1735,592,1735,617,1662,617,128
168,592,299,592,299,617,168,617,530
369,592,559,592,559,617,369,617,40#14#16
1136,592,1187,592,1187,617,1136,617,252
1337,592,1407,592,1407,617,1337,617,Case
1776,588,1882,588,1882,617,1776,617,11.69
1918,592,1977,592,1977,617,1918,617,11.69
2152,592,2258,592,2258,617,2152,617,0.00
1191,592,1257,592,1257,617,1191,617,2,945. 88
902,617,986,617,986,643,902,643,Poland
1030,617,1103,617,1103,643,1030,643,FITNESS CHOC CerBr MP 8(6x23.59
168,617,252,617,252,643,168,643,284.26
369,617,756,617,756,646,369,646,385. 56
785,617,869,617,869,643,785,643,2.258
369,643,460,643,460,672,369,672,N52 SA
51,676,164,676,164,701,51,701,12278713
168,676,299,676,299,701,168,701,19.04. 10.10
369,676,559,676,559,701,369,701,Breakfast Cereals
814,676,866,676,866,701,814,701,200
