1235,83,1551,83,1551,135,1235,135,INVOICE
248,183,542,183,542,235,248,235,Turnpike
1306,225,1551,225,1551,258,1306,258,Turnpike Designs
248,241,648,246,648,308,247,303,Designs Co.
1197,264,1548,264,1548,293,1197,293,156 University Ave Toronto
1242,303,1548,303,1548,332,1242,332,on Canada M5H 2H7
1358,383,1548,383,1548,409,1358,409,416-555-1212
48,545,171,545,171,571,48,571,BILL to
1093,551,1326,551,1326,577,1093,577,14
1339,548,1384,548,1384,574,1339,574,Invoice Number:
48,587,167,587,167,613,48,613,Jiro Doi
1074,587,1326,587,1326,616,1074,616,P.0./S.0. Number:
1335,587,1464,587,1464,613,1335,613,AD29094
48,625,348,625,348,651,48,651,1954 Bloor Street West
1138,632,1329,632,1329,661,1138,661,Invoice Date:
1335,629,1497,629,1497,654,1335,654,2018-09-25
48,664,345,664,345,696,48,696,Toronto on. MGP 3K9
1126,664,1326,668,1325,697,1125,693,Payment Due:
1335,667,1513,667,1513,696,1335,696,Upon receipt
51,706,161,706,161,732,51,732,Canada
1055,755,1474,755,1474,784,1055,784,Amount Due (USD): $2 608 20
48,787,312,787,312,816,48,816,- doioexample com
48,819,238,819,238,848,48,848,416-555-1212
938,938,1071,938,1071,974,938,974,Services
51,945,180,945,180,974,51,974,Quantity
1222,942,1306,942,1306,967,1222,967,Price
1432,945,1548,945,1548,971,1432,971,Amount
48,1029,471,1034,470,1071,48,1066,Platinum web hosting package
1206,1035,1309,1035,1309,1061,1206,1061,$65.00
1445,1035,1548,1035,1548,1061,1445,1061,$65.00
51,1074,358,1074,358,1103,51,1103,Down 35mb Up 100mb
51,1155,358,1159,358,1194,51,1190,2 page website design
1168,1161,1306,1161,1306,1187,1168,1187,$2 100.00
1406,1161,1548,1161,1548,1187,1406,1187,$2. 100.00
51,1203,716,1203,716,1235,51,1235,Includes basic wireframes and responsive templates
48,1288,265,1296,264,1327,47,1319,Mobile designs
1180,1293,1297,1293,1297,1319,1180,1319,$250.00
1432,1293,1548,1293,1548,1319,1432,1319,$250.00
44,1335,445,1328,445,1366,45,1373,Includes responsive navigation
1177,1497,1313,1497,1313,1522,1177,1522,Subtotal:
1410,1497,1548,1497,1548,1526,1410,1526,$2, 145. .00
1197,1535,1313,1535,1313,1564,1197,1564,Tax 8%.
1432,1539,1548,1539,1548,1564,1432,1564,$193.20
1410,1639,1548,1639,1548,1664,1410,1664,$2 608 20
1226,1642,1313,1642,1313,1668,1226,1668,Total:
1051,1735,1319,1735,1319,1768,1051,1768,Amount due (CAD):
1406,1735,1548,1735,1548,1761,1406,1761,$2, 608 .20
