80,164,204,164,204,190,80,190,the
1048,157,1121,157,1121,186,1048,186,Customer:
1209,186,1465,186,1465,211,1209,211,Nestle General Mills
1023,193,1187,193,1187,252,1023,252,CPP
1209,208,1465,208,1465,233,1209,233,Cereal Partners Poland
80,211,186,211,186,241,80,241,3451381
1264,230,1414,230,1414,255,1264,255,ORIGINAL
632,233,928,233,928,274,632,274,Torun-Pacific
80,241,358,241,358,270,80,270,Nestle Saudi Arabia L.L.C.
80,274,233,274,233,299,80,299,South Jeddah
76,303,171,303,171,332,76,332,Jeddah
1012,328,1140,328,1140,358,1012,358,Consi gner:
1012,358,1260,358,1260,391,1012,391,Cereal Partner Poland
80,365,299,365,299,391,80,391,Al Khumra Wh Area
1012,391,1253,391,1253,420,1012,420,Torun Pacific Sp. 0.0
639,408,866,412,866,456,638,451,Packing List
1008,420,1271,420,1271,445,1008,445,ul. Szosa Lubicka 38/58
1008,449,1169,449,1169,478,1008,478,87 100 Torun
774,475,910,475,910,504,774,504,For delivery:
577,475,727,475,727,504,577,504,861196076
431,551,606,551,606,584,431,584,MSCU7323822
124,555,328,555,328,581,124,581,Container number
120,603,398,596,398,632,120,638,Customer order number:
431,603,577,603,577,632,431,632,LDP6236891
124,654,361,654,361,679,124,679,22-07 2020
431,650,570,650,570,679,431,679,Planned delivery date
431,701,570,701,570,727,431,727,Document date
124,701,299,701,299,727,124,727,22-07- 2020
124,742,344,749,343,781,123,775,Actua delivery date
347,844,592,844,592,869,347,869,Product Breakfast Cereal)
716,844,807,844,807,869,716,869,Quantity
836,844,888,844,888,866,836,866,Net
928,844,994,844,994,869,928,869,Gross
1041,844,1111,844,1111,869,1041,869,Batch
138,851,197,851,197,869,138,869,Manufacturing
1136,844,1282,844,1282,869,1136,869,Expire Date
1290,847,1399,847,1399,869,1290,869,Code
822,869,902,869,902,895,822,895,Cartons
920,869,1005,869,1005,895,920,895,Weight
727,873,807,873,807,891,727,891,Weight
836,895,891,895,891,917,836,917,(gg
939,895,990,895,990,917,939,917,kg
906,935,1005,935,1005,964,906,964,608
1008,939,1114,939,1114,961,1008,961,7.478,40
1132,935,1246,935,1246,961,1132,961,10-07-2020
1282,935,1396,935,1396,961,1282,961,10-07-2021
105,942,201,942,201,961,105,961,12380093
222,939,613,939,613,964,222,964,COUNTRY CORN FLAKES Cereal 14x700g N&S
767,935,818,935,818,961,767,961,5.958,40
814,942,902,942,902,961,814,961,01920968
771,1016,818,1016,818,1034,771,1034,608
1175,1863,1454,1851,1455,1886,1177,1898,Signature or Service
1235,1918,1432,1918,1432,1955,1235,1955,Beafa Rajezyk
1157,1950,1512,1938,1513,1971,1158,1983,Senior Castomer Service Specialist
