10,4,231,4,231,18,10,18,Advanced Solutions Internati onal Inc
444,5,530,5,530,16,444,16,Invoice No. 19
10,33,124,33,124,48,10,48,3309 Duke Street
449,36,569,36,569,57,449,57,INVOICE
10,48,148,48,148,62,10,62,Alexandna VA 22314
2,170,32,170,32,181,2,181,Sold
49,170,182,170,182,186,49,186,Mr John J Colby, CPA
324,170,352,170,352,181,324,181,Ship
370,170,502,170,502,184,370,184,Mr John J Colby, CPA
2,184,25,184,25,194,2,194,To:
325,184,346,184,346,194,325,194,To:
49,183,214,186,214,201,49,198,Foundation Support Systems
370,185,432,185,432,197,370,197,Controller
49,200,150,200,150,212,49,212,P o Box 4 72665
370,200,538,200,538,216,370,216,Foundation Support Systems
49,213,203,213,203,227,49,227,Somemille NJ 08876- 1245
370,214,472,214,472,226,370,226,P o Box 472665
370,228,525,228,525,241,370,241,Somerville NJ 08876 1245
85,277,190,279,190,293,85,291,Account No
4,278,69,278,69,290,4,290,Purchase Order No.
204,278,265,278,265,290,204,290,Order Date
286,278,362,278,362,290,286,290,Order Number
422,277,460,280,459,293,421,289,Terms
504,278,572,278,572,290,504,290,Invoice Date
2,305,28,305,28,317,2,317,153
202,305,262,305,262,317,202,317,10r2912001
288,306,306,306,306,317,288,317,Net 30
393,305,432,305,432,317,393,317,10/2912001
504,305,564,305,564,317,504,317,98
12,332,37,332,37,344,12,344,Extended
548,330,601,330,601,341,548,341,Oly
150,337,212,337,212,349,150,349,Item Code
60,337,117,337,117,348,60,348,Description
478,337,534,337,534,348,478,348,Unit Price
558,344,592,344,592,354,558,354,Price
0,343,49,346,48,362,0,359,Shipped
152,386,337,386,337,400,152,400,Boston Annual Meeting in the Spring
152,400,276,400,276,410,152,410,121 1/2001 121 1/2001
152,413,216,413,216,425,152,425,Atlanta GA
46,440,138,440,138,452,46,452,BAMS/AUSMAR.
152,440,270,440,270,452,152,452,Austin Mamott- Double
502,440,544,440,544,450,502,450,120 00
562,440,604,440,604,450,562,450,120.00
